,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath,SnMoSold,CsMoSold
1305,20,RL,108.0,13173,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,GasA,Ex,Y,SBrkr,1652,0,0,2,1,Ex,6,Typ,2,Ex,Attchd,Fin,840,TA,TA,Y,404,0,,,,0,2009,WD,Normal,325000,3304,102,3.0,-0.5000000000000004,0.8660254037844384
1306,120,RL,48.0,6955,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,GasA,Ex,Y,SBrkr,1368,0,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,474,TA,TA,Y,132,0,,,,0,2006,New,Partial,202500,2736,35,2.0,-1.0,-1.8369701987210287e-16
1307,20,RL,60.0,8072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,GasA,Ex,Y,SBrkr,990,0,0,3,1,TA,5,Typ,0,,Detchd,Unf,480,TA,TA,Y,0,0,,,,0,2009,WD,Normal,138000,1980,64,2.0,0.5,-0.8660254037844387
1308,20,RM,100.0,12000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,GasA,Ex,Y,SBrkr,1122,0,0,2,1,Gd,6,Typ,0,,Attchd,Unf,528,TA,TA,Y,0,0,,GdWo,,0,2008,WD,Normal,147000,2046,36,2.0,0.5,-0.8660254037844387
1309,20,RL,,7153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,GasA,Gd,Y,SBrkr,1294,0,0,3,1,Gd,6,Typ,0,,Attchd,RFn,496,TA,TA,Y,112,0,,GdWo,,0,2008,WD,Normal,179200,2572,51,3.0,1.2246467991473532e-16,-1.0
1310,20,RL,100.0,17500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,GasA,TA,Y,SBrkr,1902,0,0,3,1,Ex,7,Typ,2,TA,Attchd,Fin,567,TA,TA,Y,0,0,,,,0,2010,WD,Normal,335000,3804,369,3.0,0.5,-0.8660254037844387
1311,20,RL,68.0,8814,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,GasA,Ex,Y,SBrkr,1274,0,0,3,1,Gd,6,Typ,0,,Attchd,RFn,508,TA,TA,Y,264,0,,,,0,2007,New,Partial,203000,2548,98,3.0,0.5,0.8660254037844387
1312,60,RL,,9572,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,GasA,Ex,Y,SBrkr,1453,1357,0,4,1,Gd,9,Typ,1,Ex,Attchd,RFn,750,Gd,Gd,Y,500,0,,,,0,2007,WD,Normal,302000,4263,0,2.5,1.2246467991473532e-16,-1.0
1313,60,RL,108.0,14774,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,GasA,Ex,Y,SBrkr,1422,1177,0,4,1,Gd,10,Typ,1,TA,BuiltIn,Fin,779,TA,TA,Y,668,0,,,,0,2010,WD,Normal,333168,3992,30,2.5,0.5,-0.8660254037844387
1314,20,RL,60.0,8190,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,GasA,Ex,Y,SBrkr,948,0,0,3,1,TA,5,Typ,1,TA,Detchd,Unf,280,TA,TA,Y,0,0,,,,0,2007,WD,Normal,119000,1896,36,2.0,-0.8660254037844386,0.5000000000000001
1315,60,RL,85.0,11075,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,GasA,TA,Y,SBrkr,1092,1020,0,4,1,TA,9,Typ,2,Gd,Attchd,Unf,576,TA,TA,Y,280,0,,,,0,2008,WD,Normal,206900,3064,0,2.5,1.2246467991473532e-16,-1.0
1316,20,RL,61.0,10226,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,GasA,Ex,Y,SBrkr,1630,0,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,860,TA,TA,Y,172,0,,,,0,2009,WD,Normal,295493,3252,42,3.0,0.5,0.8660254037844387
1317,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,GasA,Ex,Y,SBrkr,1352,0,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,466,TA,TA,Y,0,0,,,,0,2007,New,Partial,208900,2704,241,2.0,0.8660254037844387,-0.4999999999999998
1318,20,RL,,14781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,GasA,Ex,Y,SBrkr,1787,0,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,748,TA,TA,Y,198,0,,,,0,2006,WD,Normal,275000,3540,150,2.0,-0.8660254037844384,-0.5000000000000004
1319,20,RL,75.0,10215,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,GasA,Ex,Y,SBrkr,948,0,0,3,1,TA,5,Typ,0,,Attchd,Unf,248,TA,TA,Y,0,0,,,,0,2007,WD,Normal,111000,1812,0,1.0,0.8660254037844386,0.5000000000000001
1320,20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,GasA,Gd,Y,SBrkr,1478,0,0,3,1,TA,6,Typ,2,Gd,Attchd,RFn,442,TA,TA,Y,114,0,,,,0,2009,WD,Normal,156500,2956,216,2.5,1.2246467991473532e-16,-1.0
1321,20,RL,,6627,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,,,,,0,,0,0,Floor,TA,N,SBrkr,720,0,0,2,1,TA,4,Typ,0,,Detchd,Unf,287,TA,Fa,Y,0,0,,,,0,2008,WD,Normal,72500,720,0,1.0,-0.4999999999999997,-0.8660254037844388
1322,60,RL,107.0,10186,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,GasA,Ex,Y,SBrkr,1061,862,0,3,1,Gd,8,Typ,1,TA,Attchd,RFn,564,TA,TA,Y,240,0,,,,0,2010,WD,Normal,190000,2673,39,3.5,1.2246467991473532e-16,-1.0
1323,30,RL,50.0,5330,Pave,,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,GasA,Gd,Y,SBrkr,708,0,0,2,1,Fa,5,Typ,0,,,,0,,,Y,164,0,,,,0,2009,WD,Normal,82500,1128,0,1.0,-2.4492935982947064e-16,1.0
1324,20,RL,75.0,9986,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,GasA,Ex,Y,SBrkr,1795,0,0,2,1,Gd,7,Typ,1,Gd,Attchd,RFn,895,TA,TA,Y,0,0,,,,0,2007,New,Partial,147000,3590,49,2.0,0.8660254037844386,0.5000000000000001
1325,30,RM,40.0,3636,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,GasA,Fa,N,SBrkr,796,0,0,2,1,TA,5,Typ,0,,,,0,,,N,0,0,,MnPrv,,0,2008,WD,Normal,55000,1592,100,1.0,0.5,0.8660254037844387
1326,30,RH,70.0,4270,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,GasA,Ex,Y,SBrkr,774,0,0,3,1,Gd,6,Typ,0,,,,0,,,Y,0,0,,,,0,2007,WD,Normal,79000,1318,286,1.0,0.5,-0.8660254037844387
1327,20,RL,60.0,6600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,GasA,Ex,Y,SBrkr,816,0,0,3,1,Gd,5,Typ,1,Ex,Attchd,Unf,264,TA,TA,Y,0,0,,MnPrv,,0,2008,WD,Normal,130500,1632,0,1.5,-0.8660254037844386,0.5000000000000001
1328,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,GasW,Ex,Y,SBrkr,1584,1208,0,5,1,TA,8,Mod,2,TA,Detchd,Unf,520,Fa,TA,Y,0,0,,MnPrv,Shed,1150,2008,WD,Normal,256000,4302,1027,2.0,1.2246467991473532e-16,-1.0
1329,60,RL,63.0,9084,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,GasA,Gd,Y,SBrkr,955,677,0,3,1,TA,8,Typ,1,TA,Attchd,Fin,462,TA,TA,Y,0,0,,,,0,2006,WD,Normal,176500,2567,28,2.5,1.2246467991473532e-16,-1.0
1330,20,RL,85.0,10000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,GasA,Ex,Y,SBrkr,1588,0,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,825,TA,TA,Y,144,0,,,,0,2007,WD,Normal,227000,3176,45,2.0,-2.4492935982947064e-16,1.0
1331,80,RL,55.0,10780,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,GasA,Gd,Y,SBrkr,954,0,0,3,1,TA,6,Typ,0,,Detchd,Unf,576,TA,TA,Y,0,0,,,,0,2006,WD,Normal,132500,1865,0,1.0,-0.4999999999999997,-0.8660254037844388
1332,20,RL,67.0,8877,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,GasA,Ex,Y,SBrkr,816,0,0,2,1,TA,3,Typ,1,Gd,Detchd,Unf,288,Fa,Fa,Y,0,0,,,,0,2009,WD,Normal,100000,1632,0,2.0,0.5,-0.8660254037844387
1333,50,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,GasA,Ex,Y,SBrkr,803,557,0,2,1,Gd,6,Typ,0,,Detchd,Unf,297,TA,TA,Y,0,0,,MnPrv,,0,2006,WD,Normal,125500,2163,255,1.5,-0.4999999999999997,-0.8660254037844388
1334,160,RM,24.0,2368,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,GasA,TA,Y,SBrkr,765,600,0,3,1,TA,7,Min1,0,,Attchd,Unf,440,TA,TA,Y,0,0,,,,0,2009,WD,Normal,125000,2130,36,1.5,0.5,-0.8660254037844387
1335,20,RL,80.0,9650,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,GasA,TA,Y,SBrkr,1334,0,0,2,1,TA,6,Typ,1,TA,Attchd,RFn,630,TA,TA,Y,0,0,,,,0,2009,WD,Normal,167900,2684,16,2.5,0.8660254037844387,-0.4999999999999998
1336,90,RL,87.0,9246,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,GasA,TA,Y,SBrkr,1656,0,0,4,2,TA,8,Typ,0,,Detchd,Unf,506,TA,TA,Y,0,0,,,,0,2008,WD,Normal,135000,3312,211,2.0,-0.5000000000000004,0.8660254037844384
1337,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,Grav,Fa,N,FuseA,693,0,0,2,1,Fa,4,Typ,0,,,,0,,,N,0,0,,,,0,2006,WD,Normal,52500,1386,20,1.0,1.0,6.123233995736766e-17
1338,60,RL,95.0,13450,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,GasA,Ex,Y,SBrkr,920,941,0,3,1,Gd,8,Typ,0,,BuiltIn,RFn,492,TA,TA,Y,146,0,,,,0,2006,WD,Normal,200000,2777,91,3.5,1.2246467991473532e-16,-1.0
1339,20,RL,120.0,9560,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,GasA,Ex,Y,SBrkr,864,0,0,3,1,TA,5,Typ,0,,Attchd,RFn,288,TA,TA,Y,0,0,,,,0,2006,WD,Normal,128500,1728,0,1.0,1.2246467991473532e-16,-1.0
1340,20,RL,70.0,8294,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,GasA,TA,Y,SBrkr,872,0,0,3,1,TA,5,Typ,0,,Detchd,Unf,480,TA,TA,Y,0,0,,GdWo,,0,2007,WD,Normal,123000,1730,0,1.0,1.2246467991473532e-16,-1.0
1341,20,RL,66.0,13695,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,GasA,Ex,Y,SBrkr,1114,0,0,3,1,Gd,6,Typ,0,,Detchd,Unf,576,TA,TA,Y,0,0,,,,0,2008,WD,Normal,155000,2228,78,2.0,-0.4999999999999997,-0.8660254037844388
1342,60,RL,,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,GasA,Ex,Y,SBrkr,1284,885,0,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,647,TA,TA,Y,192,0,,,,0,2007,WD,Normal,228500,3453,87,2.5,-0.8660254037844384,-0.5000000000000004
1343,50,RL,57.0,7558,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,GasA,Gd,Y,SBrkr,1172,741,0,3,1,TA,9,Typ,1,TA,Detchd,Unf,342,Fa,Fa,Y,0,0,,,,0,2009,WD,Normal,177000,2809,0,1.5,1.0,6.123233995736766e-17
1344,60,RL,85.0,11103,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,GasA,Ex,Y,SBrkr,728,728,0,3,1,Gd,8,Typ,1,TA,Attchd,Fin,440,TA,TA,Y,0,0,,,,0,2007,New,Partial,155835,2184,0,2.5,-0.4999999999999997,-0.8660254037844388
1345,30,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,ALQ,250,Unf,0,710,GasA,Gd,Y,FuseA,960,0,0,2,1,Fa,5,Typ,0,,Detchd,Unf,308,TA,TA,Y,0,0,,,,0,2007,WD,Normal,108500,1920,168,1.0,-0.4999999999999997,-0.8660254037844388
1346,20,RL,,20781,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,297,Rec,68,1203,GasA,TA,Y,SBrkr,2156,0,0,3,1,TA,9,Typ,1,Gd,Attchd,RFn,508,Gd,TA,Y,0,0,,,,0,2006,WD,Normal,262500,3724,370,2.0,1.2246467991473532e-16,-1.0
1347,20,RL,93.0,15306,Pave,,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,80,Unf,0,1652,GasA,Ex,Y,SBrkr,1776,0,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,712,TA,TA,Y,0,0,,,,0,2007,New,Partial,283463,3508,0,3.0,0.5,-0.8660254037844387
1348,20,RL,,16196,Pave,,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1443,Unf,0,39,GasA,Ex,Y,SBrkr,1494,0,0,3,1,Gd,5,Typ,1,Fa,Attchd,RFn,514,TA,TA,Y,402,0,,,,0,2007,WD,Normal,215000,2976,25,3.0,-0.8660254037844384,-0.5000000000000004
1349,70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259,Unf,0,425,OthW,Fa,N,SBrkr,938,1215,205,4,1,TA,8,Typ,0,,,,0,,,Y,0,0,,,,0,2008,WD,Normal,122000,3042,74,2.0,-2.4492935982947064e-16,1.0
1350,90,RL,91.0,11643,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,TA,TA,CBlock,TA,TA,No,LwQ,500,Unf,0,748,GasA,TA,Y,SBrkr,1338,1296,0,6,2,TA,12,Typ,0,,Detchd,Unf,968,TA,TA,Y,0,0,,,,0,2009,WD,Normal,200000,3882,0,4.5,-0.8660254037844384,-0.5000000000000004
1351,60,RL,70.0,9247,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,TA,TA,CBlock,TA,TA,No,Rec,319,Unf,0,539,GasA,Ex,Y,SBrkr,858,858,0,4,1,TA,8,Typ,1,Gd,Attchd,Fin,490,TA,TA,Y,0,0,,,,0,2008,WD,Normal,171000,2574,204,1.5,1.0,6.123233995736766e-17
1352,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,698,GasA,TA,Y,SBrkr,786,390,0,2,1,TA,4,Typ,0,,Detchd,Unf,624,TA,TA,N,210,0,,,,0,2009,WD,Normal,134900,1874,0,1.0,-0.4999999999999997,-0.8660254037844388
1353,50,RL,56.0,14720,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816,Unf,0,1217,GasA,Ex,Y,SBrkr,2053,1185,0,4,1,Gd,9,Typ,1,Ex,Attchd,Fin,666,TA,TA,Y,283,0,,,,0,2010,WD,Normal,410000,5271,86,3.5,1.0,6.123233995736766e-17
1354,60,RL,,10316,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,735,Unf,0,257,GasA,Ex,Y,SBrkr,992,873,0,3,1,Gd,7,Typ,1,TA,Attchd,RFn,839,TA,TA,Y,0,0,,,,0,2008,WD,Normal,235000,2857,184,3.5,1.2246467991473532e-16,-1.0
1355,80,RL,102.0,10192,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,570,GasA,Gd,Y,SBrkr,1222,698,0,4,1,Gd,8,Typ,1,TA,Attchd,RFn,487,TA,TA,Y,0,0,,GdPrv,,0,2006,WD,Normal,170000,2490,98,3.0,-1.0,-1.8369701987210287e-16
1356,20,RL,,9477,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,TA,TA,CBlock,TA,TA,No,Rec,340,Unf,0,524,GasA,TA,Y,SBrkr,892,0,0,3,1,TA,5,Typ,0,,Attchd,RFn,264,TA,TA,Y,0,0,,GdWo,,0,2008,WD,Normal,110000,1756,0,1.0,-0.8660254037844386,0.5000000000000001
1357,20,RL,,12537,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,734,Unf,0,344,GasA,Ex,Y,SBrkr,1078,0,0,3,1,TA,6,Typ,1,Fa,Attchd,Fin,500,TA,TA,Y,0,0,,,,0,2010,WD,Normal,149900,2156,0,2.5,0.8660254037844387,-0.4999999999999998
1358,160,FV,,2117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378,Unf,0,378,GasA,Ex,Y,SBrkr,769,804,0,3,1,Gd,5,Typ,0,,Detchd,Unf,440,TA,TA,Y,0,0,,,,0,2010,WD,Normal,177500,2329,32,2.5,1.2246467991473532e-16,-1.0
