Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,Remodeled,Age,Isnew
1174,50,RL,138.0,18030,Pave,2,Bnk,AllPub,Inside,2,3,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,152,3.0,469,977,1598,GasA,2,1,SBrkr,971,479,3086,0,0,3,0,3,1,3,12,3,1,,,0,,,2,122,0,0,0,0,0,0,3,WD,Normal,200500,1,13,0
1175,70,RL,80.0,16560,Pave,2,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,BrkTil,2.0,2.0,0.0,2.0,503,1.0,0,449,952,GasA,2,1,SBrkr,1175,0,2345,0,0,2,1,4,1,1,9,1,1,Detchd,0.0,360,2.0,2.0,2,0,0,0,0,0,0,0,7,WD,Normal,239000,1,56,0
1176,50,RL,85.0,10678,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1.5Fin,8,5,Hip,CompShg,HdBoard,HdBoard,337.0,2,2,PConc,2.0,2.0,0.0,5.0,700,1.0,0,983,1683,GasA,4,1,SBrkr,743,0,2872,0,0,2,1,4,1,2,9,1,1,Attchd,2.0,541,2.0,2.0,2,0,33,0,0,0,0,0,4,WD,Normal,285000,1,7,0
1177,20,RL,37.0,6951,Pave,2,Lvl,AllPub,CulDSac,2,1,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,Plywood,0.0,1,2,CBlock,1.0,2.0,0.0,4.0,658,1.0,0,218,876,GasA,2,1,SBrkr,0,0,923,1,0,1,0,3,1,1,5,1,0,Attchd,0.0,264,2.0,2.0,2,362,0,0,0,0,0,0,10,WD,Normal,119500,1,23,0
1178,50,RM,,3950,Pave,3,Bnk,AllPub,Inside,2,1,Artery,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,468,1.0,0,350,818,GasA,2,1,SBrkr,406,0,1224,0,0,1,0,3,1,1,5,1,0,Detchd,0.0,210,2.0,2.0,0,0,0,116,0,0,0,0,12,WD,Normal,115000,1,5,0
1179,50,RL,54.0,7681,Pave,2,Lvl,AllPub,FR2,2,0,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,731,731,GasA,4,1,SBrkr,523,0,1343,0,0,1,1,3,1,1,7,1,1,Detchd,0.0,186,1.0,2.0,2,192,0,102,0,0,0,0,7,WD,Normal,154900,1,59,0
1180,20,RL,77.0,8335,Pave,3,Lvl,AllPub,Corner,2,3,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,Slab,,,,,0,,0,0,0,GasA,3,1,SBrkr,0,0,1124,0,0,1,0,3,1,1,5,5,1,,,0,,,0,0,36,190,0,0,0,0,4,WD,Normal,93000,0,52,0
1181,60,RL,,11170,Pave,1,Lvl,AllPub,Corner,2,3,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,Wood,2.0,2.0,0.0,1.0,1216,1.0,0,0,1216,GasA,4,1,SBrkr,1216,0,2514,0,0,2,1,4,1,1,8,1,0,Attchd,2.0,693,2.0,2.0,2,0,0,0,0,0,0,0,4,WD,Normal,250000,1,15,0
1182,120,RM,64.0,5587,Pave,2,HLS,AllPub,Inside,1,0,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,186.0,3,2,PConc,3.0,2.0,3.0,5.0,1480,1.0,0,120,1600,GasA,4,1,SBrkr,0,0,1652,1,1,2,0,2,1,2,5,1,1,Attchd,2.0,482,2.0,2.0,2,162,53,0,153,0,0,0,11,New,Partial,392500,0,0,1
1183,60,RL,160.0,15623,Pave,2,Lvl,AllPub,Corner,2,1,Norm,Norm,1Fam,2Story,10,5,Hip,CompShg,Wd Sdng,ImStucc,0.0,2,2,PConc,3.0,2.0,2.0,5.0,2096,1.0,0,300,2396,GasA,4,1,SBrkr,2065,0,4476,1,0,3,1,4,1,3,10,1,2,Attchd,2.0,813,2.0,2.0,2,171,78,0,0,0,555,0,7,WD,Abnorml,745000,0,11,0
1184,30,RL,60.0,10800,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,Stucco,Stucco,0.0,1,2,BrkTil,1.0,2.0,0.0,2.0,821,1.0,0,299,1120,GasA,4,1,SBrkr,0,0,1130,1,0,1,0,2,1,1,5,1,1,Detchd,0.0,720,2.0,2.0,2,229,0,0,0,0,0,0,6,WD,Normal,120000,1,56,0
1185,20,RL,50.0,35133,Grvl,3,Lvl,AllPub,Inside,1,3,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,MetalSd,MetalSd,226.0,1,2,CBlock,1.0,2.0,3.0,2.0,1159,1.0,0,413,1572,GasA,3,1,SBrkr,0,0,1572,1,0,1,1,3,1,1,5,1,2,2Types,1.0,995,2.0,2.0,2,0,263,0,0,263,0,0,5,WD,Normal,186700,0,44,0
1186,50,RL,60.0,9738,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,0.0,1,3,BrkTil,1.0,2.0,0.0,3.0,392,1.0,0,392,784,GasA,3,1,SBrkr,272,0,1221,1,0,1,0,4,1,1,7,1,0,Attchd,0.0,392,2.0,2.0,2,0,0,236,0,0,0,0,3,WD,Normal,104900,1,56,0
1187,190,RL,107.0,10615,Pave,2,Bnk,AllPub,Corner,1,1,Artery,Artery,2fmCon,2Story,3,5,Gable,CompShg,HdBoard,HdBoard,0.0,1,2,CBlock,0.0,2.0,1.0,3.0,440,1.0,0,538,978,GasA,2,1,SBrkr,685,0,1699,1,0,2,0,3,2,1,7,1,0,CarPort,0.0,420,1.0,1.0,2,0,74,0,0,0,0,0,8,WD,Abnorml,95000,1,39,0
1188,20,RL,89.0,12461,Pave,3,Lvl,AllPub,Corner,2,1,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,ImStucc,ImStucc,0.0,2,2,PConc,2.0,2.0,0.0,5.0,1456,1.0,0,168,1624,GasA,4,1,SBrkr,0,0,1624,1,0,2,0,2,1,2,5,1,1,Attchd,1.0,757,2.0,2.0,2,0,114,192,0,0,0,0,7,WD,Normal,262000,1,11,0
1189,60,RL,68.0,8935,Pave,2,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,95.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,831,831,GasA,4,1,SBrkr,829,0,1660,0,0,2,1,3,1,2,7,1,0,Attchd,1.0,493,2.0,2.0,2,144,68,0,0,0,0,0,7,WD,Normal,195000,0,7,0
1190,60,RL,60.0,7500,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,994,994,GasA,3,1,SBrkr,776,0,1804,0,0,2,1,3,1,2,7,1,1,Attchd,2.0,442,2.0,2.0,2,140,60,0,0,0,0,0,6,WD,Normal,189000,0,11,0
1191,190,RL,,32463,Pave,3,Low,AllPub,Inside,1,1,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,149.0,1,3,CBlock,1.0,2.0,2.0,3.0,1159,1.0,0,90,1249,GasA,4,1,SBrkr,0,0,1622,1,0,1,0,3,1,1,7,1,1,2Types,2.0,1356,2.0,2.0,2,439,0,0,0,0,0,0,3,WD,Normal,168000,1,32,0
1192,160,FV,24.0,2645,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,456.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,776,776,GasA,4,1,SBrkr,677,0,1441,0,0,2,1,2,1,2,5,1,0,Detchd,0.0,492,2.0,2.0,2,206,0,0,0,0,0,0,11,WD,Normal,174000,1,7,0
1193,50,RM,60.0,9600,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1.5Fin,5,8,Gambrel,CompShg,VinylSd,VinylSd,0.0,1,2,PConc,1.0,2.0,1.0,0.0,0,1.0,0,702,702,GasA,3,1,SBrkr,630,0,1472,0,0,1,0,3,1,2,6,1,0,Detchd,0.0,250,2.0,1.0,1,0,0,84,0,0,0,0,7,WD,Normal,125000,1,13,0
1194,120,RM,,4500,Pave,3,Lvl,AllPub,FR2,2,1,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,425.0,1,2,PConc,3.0,2.0,0.0,5.0,883,1.0,0,341,1224,GasA,4,1,SBrkr,0,0,1224,1,0,2,0,2,1,1,5,1,0,Attchd,2.0,402,2.0,2.0,2,0,304,0,0,0,0,0,6,WD,Normal,165000,0,10,0
1195,60,RL,80.0,9364,Pave,3,Lvl,AllPub,Corner,2,2,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,143.0,1,2,CBlock,1.0,2.0,0.0,4.0,371,1.0,0,292,663,GasA,2,1,SBrkr,689,0,1352,0,0,1,1,4,1,1,7,1,0,Attchd,2.0,299,2.0,2.0,2,379,36,0,0,0,0,0,3,WD,Normal,158000,0,41,0
1196,60,RL,51.0,8029,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,1,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,728,728,GasA,4,1,SBrkr,728,0,1456,0,0,2,1,3,1,2,8,1,0,Attchd,2.0,400,2.0,2.0,2,100,24,0,0,0,0,0,7,WD,Normal,176000,0,3,0
1197,60,RL,58.0,14054,Pave,2,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,2.0,0.0,0,1.0,0,879,879,GasA,4,1,SBrkr,984,0,1863,0,0,2,1,4,1,2,9,1,1,BuiltIn,2.0,660,2.0,2.0,2,100,17,0,0,0,0,0,11,New,Partial,219210,0,0,1
1198,75,RM,65.0,8850,Pave,2,Bnk,AllPub,Corner,2,1,Norm,Norm,1Fam,2.5Unf,7,6,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,815,815,GasA,4,1,SBrkr,875,0,1690,0,0,1,0,3,1,1,7,1,1,Detchd,0.0,225,2.0,2.0,2,0,0,330,0,0,0,0,7,ConLw,Normal,144000,1,56,0
1199,20,RL,70.0,9100,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1212,1212,GasA,4,1,SBrkr,0,0,1212,0,0,2,0,3,1,2,6,1,0,Attchd,1.0,573,2.0,2.0,2,356,0,0,0,0,0,0,6,WD,Normal,178000,0,8,0
1200,20,RL,75.0,11235,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,51.0,1,2,CBlock,1.0,2.0,0.0,2.0,547,1.0,0,504,1051,GasA,3,1,SBrkr,0,0,1382,0,0,1,1,3,1,1,6,1,1,Attchd,0.0,459,2.0,2.0,2,0,82,0,0,0,0,0,10,WD,Normal,148000,1,27,0
1201,20,RL,71.0,9353,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,864,864,GasA,3,1,SBrkr,0,0,864,0,0,1,0,3,1,1,5,1,0,Attchd,0.0,280,2.0,2.0,2,0,0,0,0,0,0,0,7,Oth,Abnorml,116050,0,36,0
1202,60,RL,80.0,10400,Pave,3,Lvl,AllPub,Corner,2,0,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,1,2,PConc,2.0,2.0,2.0,0.0,0,1.0,0,866,866,GasA,4,1,SBrkr,913,0,1779,0,0,2,1,3,1,2,6,1,0,Attchd,1.0,546,2.0,2.0,2,198,36,0,0,0,0,0,3,WD,Normal,197900,0,11,0
1203,50,RM,50.0,6000,Pave,3,Lvl,AllPub,Corner,2,1,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,BrkTil,1.0,2.0,0.0,0.0,0,1.0,0,884,884,GasA,4,1,SBrkr,464,0,1348,1,0,1,0,3,1,1,5,1,1,Detchd,0.0,216,2.0,2.0,0,0,0,208,0,0,0,0,5,WD,Normal,117000,1,12,0
1204,20,RL,75.0,9750,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,171.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1630,1630,GasA,4,1,SBrkr,0,0,1630,0,0,2,0,3,1,2,6,1,1,Attchd,0.0,451,2.0,2.0,2,74,234,0,0,0,0,0,10,WD,Normal,213000,1,8,0
1205,20,RL,78.0,10140,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,0.0,1,2,CBlock,2.0,2.0,0.0,4.0,788,1.0,0,268,1056,GasA,4,1,SBrkr,0,0,1074,1,0,1,1,3,1,1,6,1,0,Attchd,1.0,495,2.0,2.0,2,0,88,0,0,0,0,0,7,WD,Normal,153500,0,31,0
1206,20,RL,90.0,14684,Pave,2,Lvl,AllPub,CulDSac,2,2,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,HdBoard,HdBoard,234.0,2,2,CBlock,2.0,2.0,1.0,4.0,485,3.0,177,1496,2158,GasA,3,1,SBrkr,0,0,2196,0,0,2,0,3,1,2,7,1,1,Attchd,1.0,701,2.0,2.0,2,84,70,0,0,0,0,0,6,WD,Normal,271900,1,18,0
1207,20,RH,,8900,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,HdBoard,HdBoard,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,1056,1.0,0,0,1056,GasA,2,1,SBrkr,0,0,1056,1,0,1,0,2,1,1,5,1,0,Detchd,0.0,384,2.0,2.0,2,0,42,0,0,0,0,0,11,WD,Normal,107000,0,40,0
1208,20,RL,70.0,9135,Pave,3,Lvl,AllPub,Inside,2,0,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,120.0,2,2,PConc,2.0,2.0,2.0,5.0,340,1.0,0,1342,1682,GasA,4,1,SBrkr,0,0,1700,1,0,2,0,3,1,2,7,1,0,Attchd,1.0,544,2.0,2.0,2,192,23,0,0,0,0,0,5,WD,Normal,200000,0,3,0
1209,20,RL,70.0,7763,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,0.0,1,3,CBlock,1.0,2.0,0.0,2.0,504,3.0,108,319,931,GasA,2,1,SBrkr,0,0,1283,1,0,1,0,3,1,1,6,1,0,Detchd,0.0,506,2.0,2.0,2,0,0,0,0,0,0,0,10,WD,Normal,140000,1,28,0
1210,20,RL,85.0,10182,Pave,2,Lvl,AllPub,CulDSac,2,1,RRNn,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,420.0,2,2,PConc,3.0,2.0,1.0,5.0,1220,1.0,0,440,1660,GasA,4,1,SBrkr,0,0,1660,1,0,2,0,3,1,2,8,1,1,Attchd,1.0,500,2.0,2.0,2,322,50,0,0,0,0,0,5,New,Partial,290000,0,0,1
1211,60,RL,70.0,11218,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1055,1055,GasA,4,1,SBrkr,790,0,1845,0,0,2,1,3,1,2,8,1,1,Attchd,1.0,462,2.0,2.0,2,635,104,0,0,0,0,400,5,WD,Normal,189000,0,18,0
1212,50,RL,152.0,12134,Pave,2,Bnk,AllPub,Inside,1,3,Norm,Norm,1Fam,1.5Fin,8,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,Wood,2.0,2.0,2.0,5.0,427,1.0,0,132,559,GasA,3,1,SBrkr,672,0,1752,0,0,2,0,4,1,1,8,1,0,Basment,1.0,492,2.0,2.0,2,325,12,0,0,0,0,0,6,WD,Normal,164000,1,5,0
1213,30,RL,50.0,9340,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,344,1.0,0,328,672,GasA,2,1,SBrkr,0,0,672,1,0,1,0,2,1,1,4,1,0,Attchd,0.0,234,2.0,2.0,0,0,113,0,0,0,0,0,8,WD,Normal,113000,1,59,0
1214,80,RL,,10246,Pave,2,Lvl,AllPub,CulDSac,2,2,Norm,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,0.0,1,3,CBlock,1.0,3.0,2.0,5.0,648,1.0,0,0,648,GasA,4,1,SBrkr,0,0,960,1,1,0,0,0,1,1,3,1,0,Attchd,0.0,364,2.0,2.0,2,88,0,0,0,0,0,0,5,WD,Normal,145000,1,5,0
1215,85,RL,69.0,10205,Pave,2,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,CBlock,1.0,2.0,2.0,3.0,784,1.0,0,141,925,GasA,2,1,SBrkr,0,0,999,1,0,1,0,3,1,1,6,1,0,Attchd,0.0,300,2.0,2.0,2,150,72,0,0,0,0,0,5,WD,Normal,134500,0,44,0
1216,20,RL,99.0,7094,Pave,2,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,180,0.0,374,340,894,GasA,2,1,SBrkr,0,0,894,0,0,1,0,3,1,1,5,1,0,Detchd,1.0,384,2.0,2.0,2,0,0,0,0,0,0,0,5,WD,Normal,125000,0,41,0
1217,90,RM,68.0,8930,Pave,3,Lvl,AllPub,Inside,2,2,RRAe,Norm,Duplex,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,1,2,Slab,,,,,0,,0,0,0,GasA,2,1,SBrkr,584,0,1902,0,0,2,0,4,2,1,8,1,0,Attchd,0.0,539,2.0,2.0,2,0,0,0,0,0,0,0,4,WD,Normal,112000,0,32,0
1218,20,FV,72.0,8640,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,72.0,2,2,PConc,2.0,2.0,1.0,5.0,936,1.0,0,364,1300,GasA,4,1,SBrkr,0,0,1314,1,0,2,0,3,1,2,6,1,0,Attchd,1.0,552,2.0,2.0,2,135,112,0,0,0,0,0,9,New,Partial,229456,0,0,1
1219,50,RM,52.0,6240,Pave,3,Lvl,AllPub,Inside,2,1,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,AsbShng,AsbShng,0.0,1,2,Slab,,,,,0,,0,0,0,GasA,3,0,SBrkr,240,0,912,0,0,1,0,2,1,1,3,1,0,,,0,,,0,0,0,0,0,0,0,0,7,WD,Normal,80500,1,56,0
1220,160,RM,21.0,1680,Pave,3,Lvl,AllPub,Inside,2,3,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,CemntBd,CmentBd,236.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,672,672,GasA,2,1,SBrkr,546,0,1218,0,0,1,1,3,1,1,7,1,0,,,0,,,0,201,0,0,0,0,0,0,4,WD,Abnorml,91500,0,35,0
1221,20,RL,66.0,7800,Pave,2,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,312,0.0,600,0,912,GasA,2,1,SBrkr,0,0,912,0,0,1,0,2,1,1,5,1,0,Attchd,0.0,288,2.0,2.0,2,0,0,0,0,0,0,0,11,WD,Abnorml,115000,0,42,0
1222,20,RL,55.0,8250,Pave,3,Lvl,AllPub,Inside,2,2,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,250,0.0,492,210,952,GasA,4,1,SBrkr,0,0,1211,0,0,1,0,3,1,1,5,1,1,Attchd,0.0,322,2.0,2.0,2,0,63,0,0,0,0,0,8,WD,Normal,134000,0,40,0
1223,50,RL,78.0,10496,Pave,3,Lvl,AllPub,Inside,2,2,Artery,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,320.0,1,2,CBlock,1.0,2.0,1.0,2.0,196,1.0,0,844,1040,GasA,4,1,SBrkr,678,0,1846,0,0,2,0,3,1,1,7,1,1,Attchd,0.0,315,2.0,2.0,2,0,0,0,0,0,0,0,1,WD,Normal,143000,1,57,0
1224,20,RL,89.0,10680,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,3,Hip,CompShg,Wd Sdng,Wd Sdng,44.0,1,2,CBlock,1.0,1.0,0.0,1.0,756,1.0,0,1380,2136,GasA,2,0,FuseA,0,0,2136,0,0,2,0,4,1,1,7,4,0,Detchd,0.0,528,2.0,2.0,2,0,30,0,0,0,0,0,10,WD,Normal,137900,0,55,0
1225,60,RL,60.0,15384,Pave,2,Lvl,AllPub,Inside,2,3,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,PConc,2.0,2.0,2.0,5.0,724,1.0,0,64,788,GasA,4,1,SBrkr,702,0,1490,1,0,2,1,3,1,2,8,1,1,Attchd,2.0,388,2.0,2.0,2,100,75,0,0,0,0,0,2,WD,Normal,184000,1,3,0
1226,80,RL,65.0,10482,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,SLvl,6,8,Hip,CompShg,VinylSd,VinylSd,63.0,1,3,CBlock,1.0,2.0,2.0,5.0,507,1.0,0,81,588,GasA,4,1,SBrkr,0,0,1138,0,1,1,0,3,1,1,6,1,0,Attchd,1.0,264,2.0,2.0,2,224,0,0,0,0,0,0,6,WD,Normal,145000,0,49,0
1227,60,RL,86.0,14598,Pave,2,Lvl,AllPub,CulDSac,2,1,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,74.0,2,2,PConc,2.0,2.0,1.0,0.0,0,1.0,0,894,894,GasA,4,1,SBrkr,1039,0,1933,0,0,2,1,4,1,2,9,1,1,BuiltIn,2.0,668,2.0,2.0,2,100,18,0,0,0,0,0,1,WD,Normal,214000,0,1,0
1228,20,RL,72.0,8872,Pave,3,Lvl,AllPub,Corner,2,2,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,300.0,1,2,CBlock,1.0,2.0,0.0,4.0,595,1.0,0,317,912,GasA,4,1,SBrkr,0,0,912,1,0,1,0,2,1,2,5,1,0,Detchd,0.0,576,2.0,2.0,2,0,240,0,0,0,0,0,12,WD,Normal,147000,1,0,0
1229,120,RL,65.0,8769,Pave,3,Lvl,AllPub,Corner,2,2,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,766.0,3,2,PConc,3.0,2.0,0.0,5.0,1540,1.0,0,162,1702,GasA,4,1,SBrkr,0,0,1702,1,0,1,1,1,1,3,7,1,1,Attchd,2.0,1052,2.0,2.0,2,0,72,0,0,224,0,0,10,New,Partial,367294,0,0,1
1230,80,RL,70.0,7910,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,BrkFace,HdBoard,0.0,1,2,CBlock,1.0,2.0,0.0,4.0,666,1.0,0,409,1075,GasA,3,1,SBrkr,0,0,1507,0,0,2,0,4,1,1,7,3,0,Basment,0.0,404,2.0,2.0,2,0,0,0,0,0,0,0,8,WD,Normal,127000,0,48,0
1231,90,RL,,18890,Pave,2,Lvl,AllPub,Inside,2,2,Feedr,RRAe,Duplex,1.5Fin,5,5,Shed,CompShg,Plywood,Plywood,1.0,1,2,CBlock,2.0,2.0,0.0,5.0,498,2.0,211,652,1361,GasA,4,1,SBrkr,1259,0,2620,0,0,2,2,4,2,1,12,1,1,BuiltIn,1.0,600,2.0,2.0,0,155,24,145,0,0,0,8300,8,WD,Normal,190000,0,30,0
1232,90,RL,70.0,7728,Pave,3,Lvl,AllPub,Inside,2,2,Norm,Norm,Duplex,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,120.0,1,2,CBlock,1.0,2.0,2.0,4.0,803,1.0,0,303,1106,GasA,2,1,SBrkr,0,0,1190,1,0,1,0,3,1,1,6,1,0,Attchd,0.0,540,2.0,2.0,2,0,18,0,0,0,0,0,5,WD,Normal,132500,0,44,0
1233,90,RL,70.0,9842,Pave,3,Lvl,AllPub,FR2,2,2,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,0.0,1,2,Slab,,,,,0,,0,0,0,GasA,2,1,SBrkr,0,0,1224,0,0,2,0,2,2,1,6,1,0,CarPort,0.0,462,2.0,2.0,2,0,0,0,0,0,0,0,3,WD,Normal,101800,0,45,0
1234,20,RL,,12160,Pave,2,Lvl,AllPub,Inside,2,2,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,Plywood,180.0,1,2,CBlock,1.0,2.0,0.0,2.0,1000,1.0,0,188,1188,GasA,1,1,SBrkr,0,0,1188,1,0,1,0,3,1,1,6,1,0,Attchd,1.0,531,2.0,2.0,2,0,0,0,0,0,0,0,5,COD,Abnorml,142000,0,51,0
1235,70,RH,55.0,8525,Pave,3,Bnk,AllPub,Inside,2,3,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,0.0,1,2,PConc,1.0,2.0,2.0,0.0,0,1.0,0,940,940,GasA,2,0,FuseA,940,0,1964,0,0,1,1,4,1,1,7,1,0,,,0,,,0,0,192,0,0,0,0,0,11,WD,Abnorml,130000,1,58,0
