,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath,SnMoSold,CsMoSold,Remodeled,Age,Isnew
1233,20,RL,,12160,Pave,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,Plywood,2.0,180.0,1,2,CBlock,1.0,2.0,0.0,2.0,1000,1.0,0,188,GasA,1,1,SBrkr,1188,0,0,3,1,1,6,1,0,Attchd,1.0,531,2.0,2.0,2,0,0,0,COD,Abnorml,142000,2376,0,2.0,0.5,-0.8660254037844387,0,51,0
1234,70,RH,55.0,8525,Pave,3,Bnk,AllPub,Inside,2,SWISU,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,PConc,1.0,2.0,2.0,0.0,0,1.0,0,940,GasA,2,0,FuseA,1024,940,0,4,1,1,7,1,0,,,0,,,0,0,0,0,WD,Abnorml,130000,2904,192,1.5,-0.5000000000000004,0.8660254037844384,1,58,0
1235,70,RL,96.0,13132,Pave,3,Lvl,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,BrkTil,2.0,2.0,1.0,0.0,0,1.0,0,747,GasA,3,1,FuseF,892,892,0,4,1,1,9,1,0,Detchd,0.0,180,1.0,1.0,0,203,0,0,WD,Normal,138887,2531,40,1.5,-0.4999999999999997,-0.8660254037844388,1,56,0
1236,160,RL,36.0,2628,Pave,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,3.0,106.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,764,GasA,4,1,SBrkr,764,862,0,2,1,2,6,1,0,BuiltIn,1.0,474,2.0,2.0,2,0,0,0,WD,Normal,175500,2390,27,2.5,1.2246467991473532e-16,-1.0,0,7,0
1237,60,RL,41.0,12393,Pave,1,Lvl,AllPub,FR2,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,847,GasA,4,1,SBrkr,847,1101,0,4,1,2,8,1,1,BuiltIn,2.0,434,2.0,2.0,2,100,0,0,WD,Normal,195000,2795,48,2.5,-1.0,-1.8369701987210287e-16,1,1,0
1238,20,RL,63.0,13072,Pave,3,Lvl,AllPub,Inside,2,SawyerW,RRAe,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1141,GasA,4,1,SBrkr,1141,0,0,3,1,1,6,1,0,Detchd,0.0,484,2.0,2.0,2,0,0,0,WD,Abnorml,142500,2282,0,1.5,1.0,6.123233995736766e-17,0,1,0
1239,20,RL,64.0,9037,Pave,2,HLS,AllPub,Inside,2,Timber,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,2.0,32.0,2,2,PConc,2.0,2.0,2.0,5.0,428,1.0,0,1048,GasA,4,1,SBrkr,1484,0,0,2,1,3,6,1,1,Attchd,1.0,472,2.0,2.0,2,120,0,0,WD,Normal,265900,2960,33,2.0,-2.4492935982947064e-16,1.0,0,1,0
1240,60,RL,65.0,8158,Pave,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,2.0,252.0,2,2,PConc,2.0,2.0,0.0,5.0,550,1.0,0,334,GasA,4,1,SBrkr,884,884,0,3,1,2,8,1,0,Attchd,1.0,543,2.0,2.0,2,0,0,0,WD,Normal,224900,2652,63,3.5,-0.4999999999999997,-0.8660254037844388,0,5,0
1241,20,RL,83.0,9849,Pave,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,VinylSd,VinylSd,3.0,0.0,2,2,PConc,2.0,2.0,2.0,0.0,0,1.0,0,1689,GasA,4,1,SBrkr,1689,0,0,3,1,2,7,1,0,Attchd,1.0,954,2.0,2.0,2,0,0,0,New,Partial,248328,3378,56,2.0,1.2246467991473532e-16,-1.0,0,0,1
1242,85,RL,85.0,10625,Pave,3,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,Gable,CompShg,Plywood,Plywood,2.0,81.0,1,2,CBlock,2.0,2.0,3.0,5.0,885,0.0,168,0,GasA,2,1,SBrkr,1173,0,0,3,1,2,6,1,2,Attchd,1.0,528,2.0,2.0,2,0,0,0,WD,Family,170000,2226,120,3.0,0.5,0.8660254037844387,0,36,0
1243,20,RL,107.0,13891,Pave,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,10,5,Gable,CompShg,VinylSd,VinylSd,,,3,2,PConc,3.0,3.0,3.0,5.0,1386,1.0,0,690,GasA,4,1,SBrkr,2076,0,0,2,1,3,7,1,1,Attchd,2.0,850,2.0,2.0,2,216,0,0,New,Partial,465000,4152,229,3.5,-1.0,-1.8369701987210287e-16,0,0,1
1244,70,RL,,11435,Pave,2,HLS,AllPub,Corner,1,Crawfor,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,BrkFace,Stucco,0.0,0.0,1,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,792,GasA,1,1,SBrkr,792,725,0,3,1,2,7,1,2,Detchd,0.0,400,2.0,2.0,2,0,0,0,WD,Normal,230000,2309,0,1.0,1.2246467991473532e-16,-1.0,1,56,0
1245,80,RL,78.0,12090,Pave,3,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,7,Hip,CompShg,VinylSd,VinylSd,2.0,74.0,1,2,CBlock,2.0,2.0,0.0,0.0,0,1.0,0,585,GasA,4,1,SBrkr,1140,728,0,3,1,1,7,1,1,BuiltIn,2.0,477,2.0,2.0,2,268,0,0,WD,Abnorml,178000,2453,259,3.5,0.5,0.8660254037844387,1,4,0
1246,60,FV,65.0,8125,Pave,3,Lvl,AllPub,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,756,GasA,4,1,SBrkr,756,797,0,3,1,2,6,1,0,Attchd,1.0,615,2.0,2.0,2,0,0,0,New,Partial,186500,2309,45,2.5,1.0,6.123233995736766e-17,1,0,0
1247,80,RL,,12328,Pave,2,Lvl,AllPub,Inside,2,Mitchel,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,2.0,335.0,1,2,CBlock,1.0,2.0,2.0,5.0,539,1.0,0,473,GasA,2,1,SBrkr,1034,0,0,3,1,1,6,1,0,Attchd,0.0,888,2.0,2.0,2,0,0,0,WD,Normal,169900,2046,0,2.0,0.5,-0.8660254037844387,0,34,0
1248,75,RM,60.0,9600,Pave,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,Gable,CompShg,AsbShng,AsbShng,0.0,0.0,1,2,BrkTil,2.0,2.0,0.0,2.0,319,1.0,0,416,OthW,1,0,SBrkr,1134,924,0,3,1,1,8,1,1,Detchd,0.0,396,1.0,1.0,1,0,0,0,WD,Normal,129500,2793,259,1.5,0.8660254037844387,-0.4999999999999998,1,58,0
1249,20,RL,60.0,7200,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,534,2.0,96,246,GasA,2,1,SBrkr,988,0,0,3,1,1,6,1,0,Attchd,0.0,276,2.0,2.0,2,0,0,0,WD,Normal,119000,1864,80,1.0,0.5,-0.8660254037844387,0,57,0
1250,20,RL,93.0,11160,Pave,3,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,BrkFace,BrkFace,0.0,0.0,2,2,CBlock,1.0,2.0,0.0,4.0,1065,1.0,0,1045,GasA,4,1,SBrkr,2110,0,0,3,1,3,8,1,2,Attchd,2.0,522,2.0,2.0,2,0,0,0,WD,Normal,244000,4220,0,3.5,0.8660254037844387,-0.4999999999999998,0,42,0
1251,120,RL,,3136,Pave,2,Lvl,AllPub,Corner,2,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,Wd Shng,3.0,163.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,1405,GasA,4,1,SBrkr,1405,0,0,2,1,2,6,1,1,Attchd,1.0,478,2.0,2.0,2,148,0,0,WD,Normal,171750,2810,36,2.0,1.0,6.123233995736766e-17,0,3,0
1252,20,RL,62.0,9858,Pave,3,Lvl,AllPub,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,3.0,510,1.0,0,354,GasA,2,1,SBrkr,874,0,0,3,1,1,5,1,0,Attchd,1.0,288,2.0,2.0,2,33,0,600,WD,Normal,130000,1738,0,2.0,-0.5000000000000004,0.8660254037844384,0,41,0
1253,60,RL,,17542,Pave,2,Lvl,AllPub,Inside,2,Veenker,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,2,CBlock,1.0,2.0,3.0,1.0,125,4.0,1031,36,GasA,2,1,SBrkr,1516,651,0,3,1,2,9,1,2,Attchd,1.0,518,2.0,2.0,2,220,0,0,WD,Normal,294000,3359,47,3.5,-0.4999999999999997,-0.8660254037844388,1,4,0
1254,60,RL,60.0,6931,Pave,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,3.0,92.0,2,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,746,GasA,4,1,SBrkr,760,896,0,3,1,2,7,1,1,BuiltIn,2.0,397,2.0,2.0,2,178,0,0,WD,Normal,165400,2402,128,2.5,-0.4999999999999997,-0.8660254037844388,1,4,0
1255,50,RM,52.0,6240,Pave,3,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,BrkTil,1.0,1.0,0.0,1.0,425,1.0,0,459,GasA,2,1,FuseA,959,408,0,3,1,1,6,1,1,Detchd,0.0,560,2.0,2.0,2,0,0,0,WD,Normal,127500,2251,120,1.0,-0.5000000000000004,0.8660254037844384,1,57,0
1256,20,RL,91.0,14303,Pave,2,Lvl,AllPub,Corner,2,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,HdBoard,HdBoard,2.0,554.0,2,2,PConc,2.0,2.0,3.0,5.0,1314,1.0,0,672,GasA,4,1,SBrkr,1987,0,0,2,1,2,7,1,1,Attchd,2.0,691,2.0,2.0,2,262,0,0,WD,Normal,301500,3973,36,3.0,-0.8660254037844384,-0.5000000000000004,0,14,0
1257,30,RL,56.0,4060,Pave,3,Lvl,AllPub,Corner,2,Edwards,Feedr,Norm,1Fam,1Story,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,PConc,0.0,2.0,0.0,0.0,0,1.0,0,864,GasA,4,1,SBrkr,864,0,0,2,1,1,4,1,0,,,0,,,2,0,0,0,WD,Normal,99900,1728,96,1.0,-0.4999999999999997,-0.8660254037844388,1,59,0
1258,80,RL,59.0,9587,Pave,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,3.0,182.0,2,2,PConc,2.0,2.0,3.0,5.0,655,1.0,0,201,GasA,4,1,SBrkr,1166,0,0,2,1,2,5,1,0,Attchd,2.0,400,2.0,2.0,2,212,0,0,WD,Normal,190000,2022,0,3.0,-0.4999999999999997,-0.8660254037844388,0,3,0
1259,20,RL,65.0,9750,Pave,3,Lvl,AllPub,FR2,2,NAmes,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,1,2,CBlock,2.0,2.0,0.0,4.0,602,0.0,438,14,GasA,3,1,SBrkr,1054,0,0,3,1,1,6,1,0,Attchd,0.0,460,2.0,2.0,2,180,0,0,WD,Normal,151000,2108,80,2.5,-0.4999999999999997,-0.8660254037844388,0,39,0
1260,60,RL,,24682,Pave,0,Lvl,AllPub,CulDSac,2,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,1,2,PConc,2.0,2.0,0.0,0.0,0,1.0,0,841,GasA,4,1,SBrkr,892,783,0,3,1,1,7,1,1,BuiltIn,2.0,502,2.0,2.0,2,0,0,0,WD,Normal,181000,2516,103,2.5,1.2246467991473532e-16,-1.0,0,10,0
1261,20,RL,80.0,9600,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,2.0,504,1.0,0,546,GasA,3,1,SBrkr,1050,0,0,2,1,1,5,1,0,Attchd,0.0,338,2.0,2.0,2,0,0,0,WD,Normal,128900,2100,0,1.0,1.2246467991473532e-16,-1.0,0,53,0
1262,50,RL,,11250,Pave,3,Lvl,AllPub,Inside,2,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,CBlock,1.0,2.0,2.0,0.0,0,1.0,0,1104,GasA,4,1,FuseA,1104,684,0,5,1,1,8,5,2,Attchd,0.0,304,2.0,2.0,2,120,0,0,WD,Normal,161500,2892,0,2.0,-0.5000000000000004,0.8660254037844384,1,20,0
1263,70,RL,60.0,13515,Pave,3,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,2Story,6,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,764,GasA,4,1,FuseA,1060,764,0,3,1,1,8,1,1,Detchd,0.0,520,2.0,2.0,0,0,0,0,WD,Normal,180500,2588,126,1.0,-0.4999999999999997,-0.8660254037844388,1,57,0
1264,120,RH,34.0,4060,Pave,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,266,1.0,0,1139,GasA,4,1,SBrkr,1337,0,0,2,1,2,5,1,0,Attchd,2.0,511,2.0,2.0,2,144,0,0,COD,Abnorml,181000,2742,68,3.0,-0.8660254037844384,-0.5000000000000004,1,9,0
1265,160,FV,35.0,3735,Pave,3,Lvl,AllPub,FR3,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Hip,CompShg,MetalSd,MetalSd,2.0,218.0,2,2,PConc,2.0,2.0,0.0,5.0,450,1.0,0,241,GasA,4,1,SBrkr,713,739,0,3,1,2,6,1,0,Detchd,0.0,506,2.0,2.0,2,0,0,0,WD,Normal,183900,2143,34,3.5,1.0,6.123233995736766e-17,0,7,0
1266,190,RM,60.0,10120,Pave,2,Bnk,AllPub,Inside,2,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,0,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,925,GasA,2,0,FuseF,964,925,0,4,2,1,9,1,1,Detchd,0.0,308,2.0,2.0,0,0,0,0,WD,Normal,122000,2814,264,1.5,0.5,0.8660254037844387,1,57,0
1267,20,RL,89.0,13214,Pave,2,HLS,AllPub,Inside,2,Timber,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,Stucco,CmentBd,0.0,0.0,3,2,PConc,3.0,2.0,3.0,0.0,0,1.0,0,2002,GasA,4,1,SBrkr,2018,0,0,3,1,3,10,1,1,Attchd,2.0,746,2.0,2.0,2,144,0,0,WD,Normal,378500,4020,76,2.0,0.5,-0.8660254037844387,1,1,0
1268,50,RL,,14100,Pave,2,Lvl,AllPub,Inside,1,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,Gable,CompShg,Stucco,Stucco,2.0,632.0,1,3,CBlock,1.0,2.0,1.0,2.0,192,1.0,0,536,GasA,4,1,SBrkr,1968,1479,0,4,1,2,11,1,2,BuiltIn,0.0,1014,2.0,2.0,2,314,0,0,WD,Normal,381000,4175,12,3.5,0.5,-0.8660254037844387,1,11,0
1269,50,RL,78.0,11344,Pave,3,Lvl,AllPub,Inside,2,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,Gable,CompShg,MetalSd,MetalSd,2.0,180.0,1,2,CBlock,1.0,2.0,0.0,3.0,460,1.0,0,414,GasW,2,1,FuseA,874,650,0,3,1,1,7,1,0,Attchd,0.0,315,2.0,2.0,2,0,0,0,WD,Normal,144000,2398,0,1.5,-0.4999999999999997,-0.8660254037844388,0,49,0
1270,40,RL,,23595,Pave,3,Low,AllPub,Inside,0,ClearCr,Norm,Norm,1Fam,1Story,7,6,Shed,WdShake,Plywood,Plywood,0.0,0.0,2,2,PConc,2.0,2.0,3.0,5.0,1258,1.0,0,74,GasA,2,1,SBrkr,1332,192,0,0,1,2,4,1,1,Attchd,2.0,586,2.0,2.0,2,268,0,0,WD,Normal,260000,2856,0,2.5,0.8660254037844387,-0.4999999999999998,0,31,0
1271,20,RL,,9156,Pave,2,Lvl,AllPub,Inside,2,NWAmes,PosN,Norm,1Fam,1Story,6,7,Hip,CompShg,BrkFace,BrkFace,0.0,0.0,1,2,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,1489,GasA,3,1,SBrkr,1489,0,0,3,1,2,7,1,1,Attchd,1.0,462,2.0,2.0,2,0,0,0,WD,Normal,185750,2978,0,2.0,-0.8660254037844384,-0.5000000000000004,0,41,0
1272,20,RL,,13526,Pave,2,Lvl,AllPub,CulDSac,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,Plywood,2.0,114.0,1,2,CBlock,1.0,2.0,0.0,3.0,560,0.0,375,0,GasA,2,1,SBrkr,935,0,0,3,1,1,5,1,0,Attchd,0.0,288,2.0,2.0,2,180,0,0,WD,Normal,137000,1870,0,2.0,-0.5000000000000004,0.8660254037844384,0,41,0
1273,80,RL,124.0,11512,Pave,2,Lvl,AllPub,Corner,2,Edwards,Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,Plywood,Plywood,2.0,84.0,1,2,CBlock,1.0,2.0,2.0,4.0,719,1.0,0,300,GasA,3,1,SBrkr,1357,0,0,2,1,3,5,1,1,Basment,1.0,312,2.0,2.0,2,0,0,0,WD,Normal,177000,2376,163,2.0,0.5,-0.8660254037844387,1,2,0
1274,50,RL,53.0,5362,Pave,3,Lvl,AllPub,Corner,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Shng,0.0,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,661,GasA,4,1,SBrkr,661,589,0,3,1,1,8,1,1,Detchd,0.0,552,2.0,2.0,2,242,0,0,WD,Normal,139000,1911,81,2.0,-0.5000000000000004,0.8660254037844384,1,4,0
1275,90,RL,95.0,11345,Pave,3,Lvl,AllPub,Corner,2,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,Roll,AsbShng,AsbShng,3.0,567.0,1,2,CBlock,1.0,2.0,0.0,2.0,220,1.0,0,708,GasA,3,1,FuseA,928,992,0,4,2,1,10,1,0,Detchd,0.0,400,2.0,1.0,2,0,0,0,WD,Normal,137000,2848,0,2.0,-0.4999999999999997,-0.8660254037844388,1,57,0
1276,60,RL,,12936,Pave,2,Lvl,AllPub,CulDSac,2,NWAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,Plywood,0.0,0.0,1,2,CBlock,1.0,3.0,0.0,3.0,593,1.0,0,130,GasA,2,1,SBrkr,735,660,0,3,1,1,6,1,1,Attchd,0.0,497,2.0,2.0,2,294,0,0,WD,Normal,162000,2118,116,2.0,-2.4492935982947064e-16,1.0,0,37,0
1277,80,RL,,17871,Pave,2,Lvl,AllPub,CulDSac,2,NWAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,HdBoard,HdBoard,2.0,359.0,1,2,CBlock,2.0,2.0,2.0,4.0,528,1.0,0,1152,GasA,1,1,SBrkr,1724,0,0,3,1,1,7,1,1,Attchd,1.0,480,2.0,2.0,2,0,0,0,WD,Normal,197900,3404,0,2.5,1.2246467991473532e-16,-1.0,1,33,0
1278,60,RL,75.0,9473,Pave,3,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,,,2,2,PConc,2.0,2.0,0.0,5.0,804,1.0,0,324,GasA,4,1,SBrkr,1128,903,0,3,1,2,7,1,1,Attchd,1.0,577,2.0,2.0,2,0,0,0,WD,Normal,237000,3159,211,3.5,1.0,6.123233995736766e-17,0,6,0
1279,50,C (all),60.0,7500,Pave,3,Lvl,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,3,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,698,GasA,2,1,FuseA,698,430,0,2,1,1,6,1,0,Detchd,1.0,528,2.0,2.0,2,30,0,0,COD,Abnorml,68400,1826,164,1.0,0.8660254037844387,-0.4999999999999998,1,60,0
1280,20,RL,67.0,9808,Pave,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,2.0,110.0,2,2,PConc,2.0,2.0,0.0,5.0,788,1.0,0,785,GasA,4,1,SBrkr,1573,0,0,3,1,2,6,1,0,Attchd,1.0,544,2.0,2.0,2,0,0,0,WD,Normal,227000,3146,72,3.0,1.0,6.123233995736766e-17,0,7,0
1281,20,RL,50.0,8049,Pave,2,Lvl,AllPub,CulDSac,2,Timber,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,2.0,54.0,1,2,CBlock,2.0,2.0,0.0,4.0,1053,1.0,0,256,GasA,2,1,SBrkr,1339,0,0,2,1,1,6,1,1,Attchd,2.0,484,3.0,3.0,2,0,0,0,WD,Normal,180000,2648,148,3.0,-0.4999999999999997,-0.8660254037844388,0,16,0
1282,20,RL,61.0,8800,Pave,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,1,2,CBlock,2.0,2.0,1.0,1.0,532,2.0,144,364,GasA,2,1,SBrkr,1040,0,0,3,1,2,5,1,0,Detchd,0.0,484,2.0,2.0,2,0,0,0,WD,Normal,150500,2080,288,2.0,-1.0,-1.8369701987210287e-16,1,1,0
1283,90,RL,94.0,9400,Pave,3,Low,AllPub,Corner,2,Mitchel,Norm,Norm,Duplex,2Story,6,5,Mansard,CompShg,MetalSd,Wd Shng,0.0,0.0,1,2,CBlock,1.0,2.0,2.0,0.0,0,1.0,0,912,GasA,2,1,SBrkr,912,912,0,4,2,1,8,1,0,,,0,,,2,128,0,0,WD,Normal,139000,2736,0,3.0,0.8660254037844387,-0.4999999999999998,0,39,0
1284,50,RL,50.0,9638,Pave,3,Lvl,AllPub,Inside,2,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Shng,0.0,0.0,1,2,PConc,1.0,2.0,0.0,0.0,0,1.0,0,804,GasA,4,1,SBrkr,1699,748,0,4,1,2,10,5,1,Detchd,0.0,336,2.0,2.0,2,272,0,0,WD,Normal,169000,3251,158,2.0,1.0,6.123233995736766e-17,1,20,0
1285,50,RM,50.0,6000,Pave,3,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,1,1,CBlock,1.0,2.0,0.0,0.0,0,1.0,0,780,GasA,4,1,FuseF,825,587,0,4,1,1,6,1,1,Detchd,0.0,280,2.0,2.0,2,45,0,0,WD,Normal,132500,2192,0,1.0,0.5,-0.8660254037844387,1,59,0
1286,20,RL,,9790,Pave,3,Lvl,AllPub,Inside,2,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,2.0,451.0,1,2,CBlock,1.0,2.0,0.0,4.0,569,2.0,81,678,GasA,2,1,SBrkr,1328,0,0,3,1,1,6,1,2,Attchd,0.0,528,2.0,2.0,2,0,0,0,WD,Normal,143000,2656,26,2.5,1.2246467991473532e-16,-1.0,0,47,0
1287,20,RL,,36500,Pave,2,Low,AllPub,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,1.0,621.0,1,3,CBlock,1.0,2.0,2.0,2.0,812,1.0,0,812,GasA,1,1,SBrkr,1582,0,0,4,1,1,7,1,0,Attchd,0.0,390,2.0,2.0,0,168,0,0,WD,Normal,190000,3206,198,2.5,1.2246467991473532e-16,-1.0,0,42,0
1288,120,RL,40.0,5664,Pave,2,Lvl,AllPub,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,2,2,PConc,2.0,2.0,0.0,5.0,1158,1.0,0,343,GasA,4,1,SBrkr,1659,0,0,2,1,3,5,1,1,Attchd,2.0,499,2.0,2.0,2,212,0,0,WD,Normal,278000,3160,59,3.0,-0.8660254037844386,0.5000000000000001,0,9,0
1289,60,RL,86.0,11065,Pave,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,3.0,788.0,2,2,PConc,2.0,2.0,1.0,0.0,0,1.0,0,1085,GasA,4,1,SBrkr,1120,850,0,3,1,3,8,1,1,BuiltIn,2.0,753,2.0,2.0,2,177,0,0,New,Partial,281000,3055,74,2.5,-0.8660254037844386,0.5000000000000001,0,0,1
1290,80,RL,,14112,Pave,2,Lvl,AllPub,Corner,2,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,2.0,86.0,1,2,PConc,1.0,2.0,2.0,5.0,1014,1.0,0,138,GasA,2,1,SBrkr,1152,0,0,3,1,1,6,1,1,Attchd,1.0,484,2.0,2.0,2,227,0,0,WD,Normal,180500,2304,0,2.0,0.8660254037844387,-0.4999999999999998,0,46,0
1291,160,RM,21.0,1680,Pave,3,Lvl,AllPub,Inside,2,BrDale,Norm,Norm,Twnhs,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,2.0,268.0,1,2,CBlock,1.0,2.0,0.0,4.0,231,1.0,0,399,GasA,2,1,SBrkr,630,672,0,3,1,1,6,1,0,Detchd,0.0,264,2.0,2.0,2,185,0,0,WD,Normal,119500,1932,0,2.5,0.8660254037844386,0.5000000000000001,0,37,0
