,Age,GarageArea,TotalSF,MasVnrArea,WoodDeckSF,BsmtFinSF1,2ndFlrSF,BsmtFinSF2,MiscVal,LotArea,MSZoning,Street,LandContour,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,Foundation,Heating,Electrical,GarageType,SaleType,SaleCondition,SalePrice
1303,1,834,3232,228.0,208,0,0,0,0,8688,RL,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,232000
1304,2,380,2684,117.0,0,0,732,0,0,3363,RM,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Normal,130000
1305,2,840,3304,300.0,404,1572,0,0,0,13173,RL,Pave,Lvl,AllPub,Corner,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,325000
1306,0,474,2736,94.0,132,0,0,0,0,6955,RL,Pave,Lvl,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,202500
1307,14,480,1980,0.0,0,746,0,0,0,8072,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Normal,138000
1308,3,528,2046,0.0,0,144,0,608,0,12000,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,147000
1309,17,496,2572,88.0,112,1200,0,0,0,7153,RL,Pave,Lvl,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,179200
1310,8,567,3804,0.0,0,1406,0,0,0,17500,RL,Pave,Lvl,AllPub,Inside,Crawfor,PosA,Norm,1Fam,1Story,Gable,CompShg,BrkFace,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,335000
1311,0,508,2548,80.0,264,925,0,0,0,8814,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,203000
1312,17,750,4263,336.0,500,482,1357,0,0,9572,RL,Pave,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Attchd,WD,Normal,302000
1313,11,779,3992,165.0,668,0,1177,0,0,14774,RL,Pave,Lvl,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,333168
1314,53,280,1896,0.0,0,732,0,0,0,8190,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Detchd,WD,Normal,119000
1315,39,576,3064,0.0,280,500,1020,276,0,11075,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,206900
1316,1,860,3252,270.0,172,0,0,0,0,10226,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,295493
1317,0,466,2704,0.0,0,0,0,0,0,4230,FV,Pave,Lvl,AllPub,Corner,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,208900
1318,4,748,3540,178.0,198,0,0,0,0,14781,RL,Pave,Lvl,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,275000
1319,53,248,1812,132.0,0,492,0,0,0,10215,RL,Pave,Bnk,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Attchd,WD,Normal,111000
1320,52,442,2956,0.0,114,189,0,661,0,8400,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,CBlock,GasA,SBrkr,Attchd,WD,Normal,156500
1321,58,287,720,0.0,0,0,0,0,0,6627,RL,Pave,Lvl,AllPub,Corner,BrkSide,Feedr,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,CBlock,Floor,SBrkr,Detchd,WD,Normal,72500
1322,18,564,2673,0.0,240,674,862,0,0,10186,RL,Pave,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,PConc,GasA,SBrkr,Attchd,WD,Normal,190000
1323,59,0,1128,0.0,164,280,0,0,0,5330,RL,Pave,HLS,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,,WD,Normal,82500
1324,0,895,3590,428.0,0,0,0,0,0,9986,RL,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,147000
1325,58,0,1592,0.0,0,0,0,0,0,3636,RM,Pave,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,BrkTil,GasA,SBrkr,,WD,Normal,55000
1326,1,0,1318,0.0,0,544,0,0,0,4270,RH,Pave,Bnk,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,,WD,Normal,79000
1327,0,264,1632,0.0,0,641,0,0,0,6600,RL,Pave,Lvl,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,130500
1328,58,520,4302,0.0,0,493,1208,0,1150,10440,RM,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Sdng,BrkTil,GasW,SBrkr,Detchd,WD,Normal,256000
1329,8,462,2567,0.0,0,0,677,0,0,9084,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,176500
1330,1,825,3176,410.0,144,0,0,0,0,10000,RL,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,227000
1331,30,576,1865,0.0,0,483,0,0,0,10780,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,132500
1332,51,288,1632,0.0,0,690,0,0,0,8877,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,100000
1333,11,297,2163,0.0,0,0,557,0,0,7200,RM,Pave,Lvl,AllPub,Corner,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Detchd,WD,Normal,125500
1334,39,440,2130,312.0,0,765,600,0,0,2368,RM,Pave,Lvl,AllPub,Inside,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,125000
1335,32,630,2684,360.0,0,686,0,0,0,9650,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,167900
1336,35,506,3312,564.0,0,0,0,0,0,9246,RL,Pave,Lvl,AllPub,Inside,NWAmes,Feedr,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Detchd,WD,Normal,135000
1337,56,0,1386,0.0,0,0,0,0,0,4118,RM,Pave,Bnk,AllPub,Corner,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,Grav,FuseA,,WD,Normal,52500
1338,4,492,2777,0.0,146,700,941,0,0,13450,RL,Pave,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,200000
1339,34,288,1728,0.0,0,360,0,0,0,9560,RL,Pave,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,128500
1340,36,480,1730,0.0,0,0,0,0,0,8294,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,123000
1341,4,576,2228,0.0,0,814,0,0,0,13695,RL,Pave,Lvl,AllPub,Inside,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Normal,155000
1342,5,647,3453,149.0,192,0,885,0,0,9375,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,228500
1343,59,342,2809,0.0,0,0,741,0,0,7558,RL,Pave,Bnk,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Stone,BrkTil,GasA,SBrkr,Detchd,WD,Normal,177000
1344,1,440,2184,0.0,0,0,728,0,0,11103,RL,Pave,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,155835
1345,57,308,1920,0.0,0,250,0,0,0,6000,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,PConc,GasA,FuseA,Detchd,WD,Normal,108500
1346,3,508,3724,0.0,0,297,0,68,0,20781,RL,Pave,Lvl,AllPub,CulDSac,NWAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,BrkFace,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,262500
1347,0,712,3508,100.0,0,80,0,0,0,15306,RL,Pave,HLS,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,283463
1348,9,514,2976,0.0,402,1443,0,0,0,16196,RL,Pave,Low,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,215000
1349,21,0,3042,0.0,0,259,1215,0,0,5250,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,OthW,SBrkr,,WD,Normal,122000
1350,40,968,3882,368.0,0,500,1296,0,0,11643,RL,Pave,Lvl,AllPub,Inside,NAmes,Artery,Norm,Duplex,2Story,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,200000
1351,46,490,2574,318.0,0,319,858,0,0,9247,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,171000
1352,9,624,1874,0.0,210,0,390,0,0,6000,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,Detchd,WD,Normal,134900
1353,14,666,5271,579.0,283,816,1185,0,0,14720,RL,Pave,Lvl,AllPub,CulDSac,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,410000
1354,8,839,2857,0.0,0,735,873,0,0,10316,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,235000
1355,14,487,2490,143.0,0,0,698,0,0,10192,RL,Pave,Lvl,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,170000
1356,42,264,1756,65.0,0,340,0,0,0,9477,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,110000
1357,2,500,2156,0.0,0,734,0,0,0,12537,RL,Pave,Lvl,AllPub,CulDSac,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,149900
1358,10,440,2329,216.0,0,378,804,0,0,2117,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Normal,177500
1359,1,770,3960,66.0,194,1447,0,0,0,16737,RL,Pave,Lvl,AllPub,FR3,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,315000
1360,10,621,3213,0.0,183,0,1611,0,0,9842,RL,Pave,Lvl,AllPub,Inside,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,Wd Sdng,BrkTil,GasA,SBrkr,BuiltIn,WD,Normal,189000
1361,4,430,3060,16.0,168,1274,0,0,0,16158,RL,Pave,Low,AllPub,Inside,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,260000
1362,2,368,2453,0.0,55,0,457,0,0,12513,RL,Pave,Lvl,AllPub,FR2,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,BrkTil,GasA,SBrkr,Attchd,WD,Normal,104900
1363,0,432,2028,0.0,0,0,796,0,0,8499,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,New,Partial,156932
1364,1,480,1800,0.0,0,0,600,0,0,3180,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,PConc,GasA,SBrkr,Detchd,WD,Abnorml,144152
1365,10,663,2488,0.0,0,533,860,0,0,7500,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,216000
1366,9,588,2663,158.0,0,633,908,0,0,9179,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Abnorml,193000
1367,29,336,2232,0.0,104,548,550,173,0,2665,RM,Pave,Lvl,AllPub,Inside,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,Attchd,WD,Normal,127000
1368,5,420,1696,170.0,140,685,0,0,0,4435,RM,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,144000
1369,7,502,3325,171.0,0,370,0,972,0,10635,RL,Pave,Lvl,AllPub,FR2,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,232000
1370,59,338,2214,0.0,0,315,534,105,0,5400,RL,Pave,Lvl,AllPub,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,CBlock,CBlock,PConc,GasA,SBrkr,Detchd,WD,Normal,105000
1371,12,377,2653,0.0,0,831,0,0,0,9600,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,AsbShng,AsbShng,CBlock,GasA,SBrkr,BuiltIn,WD,Normal,165500
1372,8,583,3205,0.0,253,975,989,0,0,9750,RL,Pave,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Detchd,WD,Normal,274300
1373,5,804,5266,705.0,314,1282,0,0,0,11400,RL,Pave,Lvl,AllPub,Inside,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,466500
1374,3,936,2984,0.0,154,0,932,0,0,10625,FV,Pave,Lvl,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,Attchd,WD,Normal,250000
1375,0,722,3142,80.0,100,0,0,0,0,10991,RL,Pave,HLS,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,239000
1376,58,160,1558,0.0,0,384,0,0,0,6292,RL,Pave,Bnk,AllPub,Inside,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,91000
1377,49,660,2588,0.0,0,408,620,420,0,10998,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Detchd,WD,Normal,117000
1378,33,264,1470,408.0,72,309,504,0,0,1953,RM,Pave,Lvl,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Detchd,WD,Normal,83000
1379,1,400,1778,0.0,100,0,640,0,0,9735,RL,Pave,Lvl,AllPub,Inside,Timber,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,,BuiltIn,WD,Normal,167500
1380,60,200,1728,0.0,0,203,0,0,0,8212,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,BrkTil,GasA,FuseF,Detchd,WD,Normal,58500
1381,38,550,3322,0.0,0,865,0,0,0,12925,RL,Pave,Lvl,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,237500
1382,56,576,2358,0.0,36,0,764,0,0,7200,RM,Pave,Lvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,157000
1383,0,576,2232,0.0,0,0,0,0,0,25339,RL,Pave,Lvl,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Attchd,WD,Normal,112000
1384,59,280,1818,0.0,0,204,560,0,0,9060,RL,Pave,Lvl,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,105000
1385,3,240,1950,0.0,0,735,358,0,0,5436,RM,Pave,Lvl,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,BrkTil,GasA,SBrkr,Detchd,WD,Normal,125500
1386,28,564,4176,184.0,0,790,1392,469,2000,16692,RL,Pave,Lvl,AllPub,Inside,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,250000
1387,57,216,3240,0.0,88,168,862,546,0,8520,RM,Pave,Lvl,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,BrkTil,GasW,SBrkr,Detchd,CWD,Family,136000
1388,2,758,3492,160.0,201,1320,0,0,0,14892,RL,Pave,HLS,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,377500
1389,57,440,1953,0.0,0,375,349,0,0,6000,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,131000
1390,6,541,3050,244.0,219,1400,0,0,0,9100,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,235000
1391,42,792,3168,0.0,0,0,0,0,0,8944,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Detchd,WD,Normal,124000
1392,39,288,1764,0.0,175,769,0,0,0,7838,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,CBlock,GasA,SBrkr,Attchd,WD,Normal,123000
1393,8,672,2394,0.0,0,0,691,0,0,10800,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,163000
1394,0,648,2856,45.0,161,1070,0,0,0,4045,RL,Pave,Lvl,AllPub,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,246578
1395,1,642,3576,245.0,144,0,1349,0,0,12665,RL,Pave,Lvl,AllPub,Inside,Timber,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,BuiltIn,WD,Normal,281213
1396,60,572,2434,0.0,0,353,0,334,0,57200,RL,Pave,Bnk,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,CBlock,GasA,SBrkr,Detchd,WD,Normal,160000
1397,3,180,2452,0.0,24,0,574,0,0,6120,RM,Pave,Lvl,AllPub,Inside,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkTil,GasA,SBrkr,Detchd,WD,Normal,137500
1398,27,240,3112,0.0,0,180,768,352,0,7200,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,Wd Sdng,CBlock,GasA,FuseA,Attchd,WD,Normal,138000
1399,19,216,2584,0.0,147,264,448,0,0,6171,RL,Pave,Lvl,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,137450
1400,58,208,2020,0.0,0,0,208,0,0,6000,RM,Pave,Lvl,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,BrkTil,GasA,SBrkr,BuiltIn,WD,Normal,120000
1401,4,398,2432,0.0,100,759,729,0,0,7415,RL,Pave,Lvl,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,193000
1402,0,662,2580,0.0,168,0,0,0,0,6762,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,New,Partial,193879
1403,0,754,2949,84.0,168,929,0,0,0,15256,RL,Pave,Lvl,AllPub,CulDSac,Somerst,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,282922
1404,56,936,1886,0.0,216,0,520,0,0,10410,RL,Pave,Lvl,AllPub,Corner,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,PConc,GasA,SBrkr,Detchd,WD,Family,105000
1405,3,482,3240,174.0,128,1373,0,0,0,3842,RM,Pave,HLS,AllPub,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,PConc,GasA,SBrkr,Attchd,WD,Normal,275000
1406,2,396,1536,0.0,58,656,0,0,0,8445,RL,Pave,Lvl,AllPub,Corner,CollgCr,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,Wd Shng,CBlock,GasA,SBrkr,Detchd,WD,Normal,133000
1407,24,0,1666,0.0,0,625,0,0,0,8780,RL,Pave,Lvl,AllPub,Corner,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,CBlock,GasA,SBrkr,,WD,Normal,112000
1408,60,528,1985,0.0,0,0,622,0,0,7740,RM,Pave,Lvl,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Detchd,WD,Normal,125500
1409,17,542,2884,123.0,364,0,857,0,0,20544,RL,Pave,Lvl,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,CBlock,GasA,SBrkr,Attchd,WD,Normal,215000
1410,8,622,2784,0.0,0,666,896,0,0,12420,RL,Pave,Lvl,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,WD,Normal,230000
1411,4,271,2524,0.0,0,120,556,0,0,9600,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,CBlock,GasA,SBrkr,Attchd,WD,Normal,140000
1412,59,420,1040,0.0,0,0,0,0,0,7200,RL,Pave,Lvl,AllPub,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,Stone,Slab,Wall,FuseF,Detchd,WD,Normal,90000
1413,3,620,3688,366.0,165,976,0,0,0,10994,RL,Pave,Lvl,AllPub,Corner,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,PConc,GasA,SBrkr,Attchd,COD,Abnorml,257000
1414,8,370,2681,0.0,0,0,795,0,0,13053,RL,Pave,Bnk,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkTil,GasA,SBrkr,Detchd,WD,Normal,207000
